country,city,apartment_living_area_sqm,price_in_USD,price_per_sqm,apartment_bedrooms,apartment_bathrooms,area_flag_outlier,price_flag_outlier
Spain,"San Pedro del Pinatar, Region of Murcia, Spain",170,542377,3190.4529411764706,NA,NA,FALSE,FALSE
Spain,"Santa Pola, Valencian Community, Provincia de Alacant/Alicante, Spain",84,309775,3687.7976190476193,NA,NA,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",80,248907,3111.3375,2.0,2.0,FALSE,FALSE
Spain,"Busot, Valencian Community, Provincia de Alacant/Alicante, Spain",165,538029,3260.7818181818184,NA,NA,FALSE,FALSE
Spain,"Santa Pola, Valencian Community, Provincia de Alacant/Alicante, Spain",110,309775,2816.1363636363635,NA,NA,FALSE,FALSE
Spain,"Santa Pola, Valencian Community, Provincia de Alacant/Alicante, Spain",72,293471,4075.9861111111113,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",150,499987,3333.2466666666664,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",93,335861,3611.4086021505377,2.0,2.0,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",163,454336,2787.3374233128834,NA,NA,FALSE,FALSE
Spain,"Pulpi, Andalusia, Almeria, Spain",98,466292,4758.081632653061,NA,NA,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",124,557594,4496.725806451613,NA,NA,FALSE,FALSE
Spain,"La Zenia, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",85,342382,4028.0235294117647,NA,NA,FALSE,FALSE
Spain,"Guardamar del Segura, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",80,184778,2309.725,2.0,2.0,FALSE,FALSE
Spain,"Guardamar del Segura, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",80,265210,3315.125,3.0,2.0,FALSE,FALSE
Spain,"Valencian Community, Elx Elche, Provincia de Alacant/Alicante, Spain",126,686939,5451.896825396825,NA,NA,FALSE,FALSE
Spain,"El Pinar de Campoverde, Pilar de la Horadada, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",191,543464,2845.361256544503,NA,NA,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",123,1046712,8509.8536585365855,NA,NA,FALSE,FALSE
Spain,"Rojales, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",109,554333,5085.623853211009,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",70,272819,3897.4142857142856,1.0,1.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",110,374990,3409,3.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",73,440206,6030.219178082192,2.0,2.0,FALSE,FALSE
Spain,"Torrox, Andalusia, Malaga, Spain",268,488031,1821.0111940298507,NA,NA,FALSE,FALSE
Spain,"Pilar de la Horadada, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",83,211951,2553.626506024096,3.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",103,407598,3957.26213592233,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",98,377164,3848.612244897959,2.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",69,458684,6647.594202898551,2.0,2.0,FALSE,FALSE
Spain,"Caleta de Velez, Velez-Malaga, Andalusia, Malaga, Spain",99,402163,4062.252525252525,NA,NA,FALSE,FALSE
Spain,"Torrevieja, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",89,307601,3456.191011235955,2.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",163,243472,1493.6932515337423,NA,NA,FALSE,FALSE
Spain,"Playa Flamenca I, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",80,293471,3668.3875,2.0,2.0,FALSE,FALSE
Spain,"Torre Pacheco, Region of Murcia, Spain",120,488031,4066.925,NA,NA,FALSE,FALSE
Spain,"Valencian Community, Alicante, Provincia de Alacant/Alicante, Spain",97,373903,3854.6701030927834,4.0,3.0,FALSE,FALSE
Spain,"Valencian Community, Provincia de Alacant/Alicante, Spain",250,687862,2751.448,NA,NA,FALSE,FALSE
Spain,"Aguilas, Region of Murcia, Alto Guadalentin, Spain",70,351078,5015.4,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",80,316296,3953.7,2.0,2.0,FALSE,FALSE
Spain,"Torrox, Andalusia, Malaga, Spain",60,358686,5978.1,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",86,326078,3791.6046511627906,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",106,374990,3537.6415094339623,3.0,2.0,FALSE,FALSE
Spain,"Almoradi, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",133,614114,4617.398496240601,NA,NA,FALSE,FALSE
Spain,"Region of Murcia, Cartagena, Spain",106,570637,5383.367924528302,NA,NA,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",84,391294,4658.261904761905,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",139,614114,4418.086330935252,NA,NA,FALSE,FALSE
Spain,"San Roque, Andalusia, Campo de Gibraltar, Spain",109,368469,3380.4495412844035,2.0,2.0,FALSE,FALSE
Spain,"San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",97,206516,2129.0309278350514,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",98,516291,5268.275510204082,3.0,2.0,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",65,309775,4765.7692307692305,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",52,316296,6082.615384615385,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",106,538029,5075.745283018868,3.0,2.0,FALSE,FALSE
Spain,"Aguilas, Region of Murcia, Alto Guadalentin, Spain",70,344556,4922.228571428572,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",73,395642,5419.753424657534,3.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",92,672809,7313.141304347826,NA,NA,FALSE,FALSE
Spain,"Region of Murcia, Cartagena, Spain",92,554333,6025.358695652174,2.0,2.0,FALSE,FALSE
Spain,"Rojales, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",120,779449,6495.408333333334,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",94,591289,6290.308510638298,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",71,603245,8496.408450704226,2.0,2.0,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",184,701069,3810.157608695652,NA,NA,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",140,896716,6405.114285714286,NA,NA,FALSE,FALSE
Spain,"Cabo Roig, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",115,588028,5113.286956521739,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",104,485857,4671.701923076923,3.0,2.0,FALSE,FALSE
Spain,"Almoradi, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",436,961931,2206.2637614678897,NA,NA,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",143,1342356,9387.104895104894,NA,NA,FALSE,FALSE
Spain,"l Alfas del Pi, Valencian Community, Provincia de Alacant/Alicante, Spain",130,967366,7441.276923076923,NA,NA,FALSE,FALSE
Spain,"Benissa, Valencian Community, Provincia de Alacant/Alicante, Spain",464,1467353,3162.3987068965516,NA,NA,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",118,371729,3150.2457627118642,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",100,586941,5869.41,3.0,2.0,FALSE,FALSE
Spain,"Nerja, Andalusia, Malaga, Spain",139,542377,3901.9928057553957,NA,NA,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",50,433684,8673.68,1.0,2.0,FALSE,FALSE
Spain,"Calp, Valencian Community, Provincia de Alacant/Alicante, Spain",210,1086928,5175.847619047619,NA,NA,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",90,461944,5132.711111111111,2.0,2.0,FALSE,FALSE
Spain,"Benissa, Valencian Community, Provincia de Alacant/Alicante, Spain",182,1065190,5852.692307692308,NA,NA,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",64,402163,6283.796875,2.0,2.0,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",85,506509,5958.929411764706,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",80,422815,5285.1875,2.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",119,445641,3744.8823529411766,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",108,434771,4025.6574074074074,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",235,798892,3399.540425531915,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",106,410859,3876.0283018867926,3.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",81,539116,6655.753086419753,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",78,402163,5155.9358974358975,3.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",87,403250,4635.057471264367,3.0,2.0,FALSE,FALSE
Spain,"Canary Islands, Granadilla de Abona, Santa Cruz de Tenerife, Spain",350,574905,1642.5857142857142,NA,NA,FALSE,FALSE
Spain,"El Pinar de Campoverde, Pilar de la Horadada, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",180,705416,3918.9777777777776,NA,NA,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",121,459771,3799.7603305785124,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",87,433684,4984.873563218391,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",115,653244,5680.382608695652,4.0,3.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",93,505422,5434.645161290323,2.0,2.0,FALSE,FALSE
Spain,"Las Escalericas, San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",92,391294,4253.195652173913,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",77,433684,5632.25974025974,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",77,538029,6987.38961038961,2.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",76,444554,5849.394736842105,2.0,2.0,FALSE,FALSE
Spain,"Alzira, Valencian Community, Valencia, Spain",100,72995,729.95,3.0,1.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",259,1467353,5665.455598455598,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",80,354339,4429.2375,3.0,2.0,FALSE,FALSE
Spain,"Region of Murcia, Murcia, Spain",283,1538003,5434.639575971732,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",87,445641,5122.310344827586,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",216,898890,4161.527777777777,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",87,391294,4497.632183908046,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",89,565203,6350.595505617977,2.0,2.0,FALSE,FALSE
Spain,"San Enrique de Guadiaro, San Roque, Andalusia, Campo de Gibraltar, Spain",98,402163,4103.7040816326535,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",80,445641,5570.5125,4.0,2.0,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",115,603245,5245.608695652174,2.0,2.0,FALSE,FALSE
Spain,"Torre Pacheco, Region of Murcia, Spain",330,847804,2569.10303030303,NA,NA,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",124,467379,3769.185483870968,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",76,543464,7150.8421052631575,2.0,1.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",83,383686,4622.722891566265,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",90,542377,6026.4111111111115,2.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",700,2119510,3027.8714285714286,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",106,374990,3537.6415094339623,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",97,476075,4907.98969072165,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",93,516291,5551.5161290322585,3.0,2.0,FALSE,FALSE
Spain,"Dehesa de Campoamor, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",329,2162987,6574.428571428572,NA,NA,FALSE,FALSE
Spain,"San Enrique de Guadiaro, San Roque, Andalusia, Campo de Gibraltar, Spain",116,483683,4169.681034482759,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",122,443467,3634.9754098360654,3.0,3.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",465,1793431,3856.840860215054,NA,NA,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",300,2010817,6702.723333333333,NA,NA,FALSE,FALSE
Spain,"Caleta de Velez, Velez-Malaga, Andalusia, Malaga, Spain",80,440206,5502.575,3.0,2.0,FALSE,FALSE
Spain,"Almoradi, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",71,234776,3306.7042253521126,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",204,2228203,10922.563725490196,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",345,3124918,9057.733333333334,NA,NA,FALSE,FALSE
Spain,"Playa Flamenca I, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",93,222820,2395.9139784946237,3.0,2.0,FALSE,FALSE
Spain,"Teulada, Valencian Community, Provincia de Alacant/Alicante, Spain",263,2168422,8244.950570342206,NA,NA,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",377,2567243,6809.6631299734745,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",333,3206438,9628.942942942944,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",312,4342278,13917.557692307691,NA,NA,FALSE,FALSE
Spain,"Teulada, Valencian Community, Provincia de Alacant/Alicante, Spain",370,1733650,4685.540540540541,NA,NA,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",100,259776,2597.76,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",435,3364043,7733.432183908046,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",230,2923837,12712.334782608696,NA,NA,FALSE,FALSE
Spain,"Teulada, Valencian Community, Provincia de Alacant/Alicante, Spain",440,3641209,8275.475,NA,NA,FALSE,FALSE
Spain,"Castell-Platja d Aro, Catalonia, Lower Empordà, Girones, Spain",566,1672643,2955.1996466431096,NA,NA,FALSE,FALSE
Spain,"Urbanizacion La Mairena, Andalusia, Marbella, Malaga, Spain",480,2662974,5547.8625,NA,NA,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",900,2880360,3200.4,NA,NA,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",52,293471,5643.673076923077,2.0,1.0,FALSE,FALSE
Spain,"San Miguel de Salinas, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",45,249993,5555.4,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",373,3481894,9334.836461126006,NA,NA,FALSE,FALSE
Spain,"Benissa, Valencian Community, Provincia de Alacant/Alicante, Spain",420,2820579,6715.664285714286,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",403,2282549,5663.893300248139,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",196,2162987,11035.647959183674,NA,NA,FALSE,FALSE
Spain,"el Fondo de les Neus Hondon de las Nieves, Valencian Community, Provincia de Alacant/Alicante, Spain",100,211951,2119.51,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",581,5029998,8657.48364888124,NA,NA,FALSE,FALSE
Spain,"Andalusia, Malaga, Spain",865,2037990,2356.057803468208,NA,NA,FALSE,FALSE
Spain,"Teulada, Valencian Community, Provincia de Alacant/Alicante, Spain",388,3141222,8095.932989690722,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",525,5429206,10341.344761904762,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",470,7113403,15134.9,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",512,5706373,11145.259765625,NA,NA,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",407,2065164,5074.1130221130225,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",1450,6412876,4422.6731034482755,NA,NA,FALSE,FALSE
Spain,"Teulada, Valencian Community, Provincia de Alacant/Alicante, Spain",300,1842343,6141.143333333333,NA,NA,FALSE,FALSE
Spain,"Region of Murcia, Cartagena, Spain",481,4891177,10168.767151767152,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",500,5195517,10391.034,NA,NA,FALSE,FALSE
Spain,"San Pedro de Alcantara, Andalusia, Marbella, Malaga, Spain",443,5967236,13470.058690744921,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",556,4565098,8210.607913669064,NA,NA,FALSE,FALSE
Spain,"Santa Pola, Valencian Community, Provincia de Alacant/Alicante, Spain",85,263037,3094.5529411764705,3.0,2.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",498,6516134,13084.606425702812,NA,NA,FALSE,FALSE
Spain,"Xabia Javea, Valencian Community, Provincia de Alacant/Alicante, Spain",734,3793379,5168.091280653951,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",558,6793301,12174.374551971327,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",550,6738955,12252.645454545454,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",756,9238889,12220.752645502645,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",890,9021504,10136.521348314607,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",805,9673661,12016.970186335404,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",180,7065033,39250.183333333334,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",1002,10325818,10305.20758483034,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",1150,10869282,9451.54956521739,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",1033,14440742,13979.4211035818,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",1444,14998929,10387.069944598337,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",790,15162648,19193.225316455697,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",931,15162648,16286.410311493019,NA,NA,FALSE,FALSE
Spain,"Playa Flamenca I, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",90,194560,2161.777777777778,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",702,14673530,20902.464387464388,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",2140,21738563,10158.207009345795,NA,NA,FALSE,FALSE
Spain,"Canary Islands, Arona, Santa Cruz de Tenerife, Spain",30,84127,2804.233333333333,NA,1.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",2470,21393692,8661.413765182186,NA,NA,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",2099,21738563,10356.628394473559,NA,NA,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",1033,14673530,14204.772507260406,NA,NA,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",72,336948,4679.833333333333,2.0,2.0,FALSE,FALSE
Spain,"El Saladar, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",125,233690,1869.52,3.0,2.0,FALSE,FALSE
Spain,"Catalonia, Barcelones, Barcelona, Spain",392,9780748,24950.88775510204,NA,NA,FALSE,FALSE
Spain,"Valencian Community, Alicante, Provincia de Alacant/Alicante, Spain",65,353252,5434.6461538461535,2.0,2.0,FALSE,FALSE
Spain,"El Pinar de Campoverde, Pilar de la Horadada, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",82,271732,3313.8048780487807,2.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",46,236407,5139.282608695652,1.0,1.0,FALSE,FALSE
Spain,"Mil Palmeras, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",90,266297,2958.8555555555554,3.0,2.0,FALSE,FALSE
Spain,"Cabo Roig, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",78,358686,4598.538461538462,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",81,483683,5971.395061728395,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",50,315209,6304.18,1.0,1.0,FALSE,FALSE
Spain,"Dehesa de Campoamor, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",75,326078,4347.706666666667,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",46,307601,6686.978260869565,1.0,1.0,FALSE,FALSE
Spain,"Benahavis, Andalusia, Malaga, Spain",168,614114,3655.440476190476,3.0,3.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",142,489118,3444.492957746479,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",108,597810,5535.277777777777,3.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",85,530421,6240.247058823529,3.0,2.0,FALSE,FALSE
Spain,"els Poblets, Valencian Community, Provincia de Alacant/Alicante, Spain",86,302166,3513.5581395348836,3.0,2.0,FALSE,FALSE
Spain,"Urbanizacion La Mairena, Andalusia, Marbella, Malaga, Spain",173,539116,3116.277456647399,2.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",86,293471,3412.453488372093,2.0,2.0,FALSE,FALSE
Spain,"Dehesa de Campoamor, Orihuela, Valencian Community, el Baix Segura La Vega Baja del Segura, Provincia de Alacant/Alicante, Spain",75,315209,4202.786666666667,2.0,2.0,FALSE,FALSE
Spain,"Manilva, Andalusia, Malaga, Spain",103,542377,5265.796116504855,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",69,435858,6316.782608695652,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",101,467379,4627.514851485149,3.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",107,654331,6115.242990654206,4.0,2.0,FALSE,FALSE
Spain,"San Javier, Region of Murcia, Spain",101,232603,2303,2.0,2.0,FALSE,FALSE
Spain,"Benagalbon, Andalusia, Malaga, Spain",81,359773,4441.641975308642,3.0,2.0,FALSE,FALSE
Spain,"San Enrique de Guadiaro, San Roque, Andalusia, Campo de Gibraltar, Spain",123,695634,5655.5609756097565,3.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",126,585854,4649.6349206349205,4.0,3.0,FALSE,FALSE
Spain,"Region of Murcia, Cartagena, Spain",90,336948,3743.866666666667,2.0,2.0,FALSE,FALSE
Spain,"Estepona, Andalusia, Malaga, Spain",92,551073,5989.923913043478,2.0,2.0,FALSE,FALSE
Spain,"Benalmadena, Andalusia, Malaga, Spain",75,457597,6101.293333333333,2.0,2.0,FALSE,FALSE
Spain,"Rincon de la Victoria, Andalusia, Malaga, Spain",83,554333,6678.710843373494,3.0,2.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",112,901063,8045.205357142857,3.0,3.0,FALSE,FALSE
Spain,"San Roque, Andalusia, Campo de Gibraltar, Spain",120,781501,6512.508333333333,3.0,2.0,FALSE,FALSE
Spain,"San Roque, Andalusia, Campo de Gibraltar, Spain",129,433684,3361.891472868217,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",104,864108,8308.73076923077,3.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",90,327165,3635.1666666666665,2.0,2.0,FALSE,FALSE
Spain,"Torrox, Andalusia, Malaga, Spain",93,922802,9922.602150537634,3.0,2.0,FALSE,FALSE
Spain,"Andalusia, Marbella, Malaga, Spain",91,798892,8779.032967032967,2.0,2.0,FALSE,FALSE
Spain,"Mijas, Andalusia, Malaga, Spain",80,455423,5692.7875,2.0,2.0,FALSE,FALSE
Spain,"Benidorm, Valencian Community, Provincia de Alacant/Alicante, Spain",122,788023,6459.204918032787,3.0,3.0,FALSE,FALSE
Spain,"Fuengirola, Andalusia, Malaga, Spain",70,803240,11474.857142857143,2.0,2.0,FALSE,FALSE
